year,sex,age_group,stp,est_deaths
2021,male,41,E54000010,13.129999999999999
2021,male,41,E54000011,3.666999999999999
2021,male,41,E54000012,8.391769887175878
2021,male,41,E54000013,6.429
2021,male,41,E54000014,11.826
2021,male,41,E54000015,9.295
2021,male,41,E54000016,14.32189213760692
2021,male,41,E54000017,12.81710786239308
2021,male,41,E54000018,9.165000000000001
2021,male,41,E54000019,6.76
2021,male,41,E54000020,7.404081478288977
2021,male,41,Region,103.20685136546486
2021,male,42,E54000010,11.771
2021,male,42,E54000011,4.058
2021,male,42,E54000012,11.446227693593437
2021,male,42,E54000013,7.462000000000001
2021,male,42,E54000014,9.905999999999999
2021,male,42,E54000015,13.464
2021,male,42,E54000016,16.25693621471266
2021,male,42,E54000017,13.039063785287343
2021,male,42,E54000018,8.397
2021,male,42,E54000019,7.36
2021,male,42,E54000020,7.473963409115397
2021,male,42,Region,110.63419110270884
2021,male,43,E54000010,11.804
2021,male,43,E54000011,3.999
2021,male,43,E54000012,10.596119004156678
2021,male,43,E54000013,8.421
2021,male,43,E54000014,11.484
2021,male,43,E54000015,10.447999999999999
2021,male,43,E54000016,17.107178884748365
2021,male,43,E54000017,14.151821115251634
2021,male,43,E54000018,6.955
2021,male,43,E54000019,7.273000000000001
2021,male,43,E54000020,8.760341105484322
2021,male,43,Region,110.99946010964099
2021,male,44,E54000010,11.479
2021,male,44,E54000011,4.741
2021,male,44,E54000012,10.162226989817238
2021,male,44,E54000013,8.274
2021,male,44,E54000014,12.324
2021,male,44,E54000015,10.427
2021,male,44,E54000016,17.969670541771507
2021,male,44,E54000017,12.580329458228494
2021,male,44,E54000018,9.559
2021,male,44,E54000019,8.385
2021,male,44,E54000020,9.051517810580755
2021,male,44,Region,114.952744800398
2021,male,45,E54000010,13.751000000000001
2021,male,45,E54000011,4.459
2021,male,45,E54000012,11.554600409069916
2021,male,45,E54000013,9.084999999999999
2021,male,45,E54000014,12.906
2021,male,45,E54000015,13.343
2021,male,45,E54000016,18.506578983130023
2021,male,45,E54000017,14.455421016869977
2021,male,45,E54000018,10.158999999999999
2021,male,45,E54000019,8.474
2021,male,45,E54000020,12.203644348669323
2021,male,45,Region,128.89724475773923
2021,male,46,E54000010,16.203
2021,male,46,E54000011,4.9879999999999995
2021,male,46,E54000012,13.609688469066835
2021,male,46,E54000013,9.259
2021,male,46,E54000014,13.725
2021,male,46,E54000015,14.370999999999999
2021,male,46,E54000016,19.71807900259402
2021,male,46,E54000017,15.473920997405981
2021,male,46,E54000018,14.456
2021,male,46,E54000019,11.294
2021,male,46,E54000020,10.419124296950761
2021,male,46,Region,143.5168127660176
2021,male,47,E54000010,17.016
2021,male,47,E54000011,5.800000000000001
2021,male,47,E54000012,13.134405221139678
2021,male,47,E54000013,11.001999999999999
2021,male,47,E54000014,13.99
2021,male,47,E54000015,16.458999999999996
2021,male,47,E54000016,27.103598355115313
2021,male,47,E54000017,17.248401644884684
2021,male,47,E54000018,12.091
2021,male,47,E54000019,10.002
2021,male,47,E54000020,11.601134360521495
2021,male,47,Region,155.44753958166118
2021,male,48,E54000010,17.513
2021,male,48,E54000011,7.715
2021,male,48,E54000012,14.293015395104357
2021,male,48,E54000013,11.991
2021,male,48,E54000014,14.473999999999997
2021,male,48,E54000015,14.857
2021,male,48,E54000016,26.865607474882594
2021,male,48,E54000017,23.170392525117403
2021,male,48,E54000018,13.107999999999999
2021,male,48,E54000019,11.259
2021,male,48,E54000020,14.719949509751103
2021,male,48,Region,169.96596490485547
2021,male,49,E54000010,22.747999999999998
2021,male,49,E54000011,7.766
2021,male,49,E54000012,17.251923662275395
2021,male,49,E54000013,15.203999999999999
2021,male,49,E54000014,18.403000000000002
2021,male,49,E54000015,19.283
2021,male,49,E54000016,29.097110672286455
2021,male,49,E54000017,24.772889327713553
2021,male,49,E54000018,14.04
2021,male,49,E54000019,15.248999999999999
2021,male,49,E54000020,13.329854606184677
2021,male,49,Region,197.14477826846007
2021,male,50,E54000010,23.62
2021,male,50,E54000011,7.979
2021,male,50,E54000012,23.601499769073435
2021,male,50,E54000013,13.193
2021,male,50,E54000014,22.762
2021,male,50,E54000015,25.66
2021,male,50,E54000016,32.44070614673022
2021,male,50,E54000017,23.334293853269777
2021,male,50,E54000018,18.442
2021,male,50,E54000019,14.413999999999998
2021,male,50,E54000020,18.08136506841935
2021,male,50,Region,223.52786483749279
2021,male,51,E54000010,22.798
2021,male,51,E54000011,10.623999999999999
2021,male,51,E54000012,24.226297081528074
2021,male,51,E54000013,14.947
2021,male,51,E54000014,21.303
2021,male,51,E54000015,19.13
2021,male,51,E54000016,28.471841594915297
2021,male,51,E54000017,26.9331584050847
2021,male,51,E54000018,19.889
2021,male,51,E54000019,16.127000000000002
2021,male,51,E54000020,13.411623575045791
2021,male,51,Region,217.86092065657385
2021,male,52,E54000010,27.174999999999997
2021,male,52,E54000011,10.275
2021,male,52,E54000012,23.19723347775407
2021,male,52,E54000013,17.724999999999998
2021,male,52,E54000014,26.442999999999998
2021,male,52,E54000015,26.354
2021,male,52,E54000016,34.055551216853694
2021,male,52,E54000017,27.9344487831463
2021,male,52,E54000018,21.413
2021,male,52,E54000019,15.457
2021,male,52,E54000020,20.885449585174012
2021,male,52,Region,250.91468306292808
2021,male,53,E54000010,30.965
2021,male,53,E54000011,12.767
2021,male,53,E54000012,26.625562669071233
2021,male,53,E54000013,16.954
2021,male,53,E54000014,23.179
2021,male,53,E54000015,24.261
2021,male,53,E54000016,33.235952525542075
2021,male,53,E54000017,29.49204747445793
2021,male,53,E54000018,19.805
2021,male,53,E54000019,15.819999999999999
2021,male,53,E54000020,19.219862751858635
2021,male,53,Region,252.32442542092986
2021,male,54,E54000010,35.198
2021,male,54,E54000011,13.969
2021,male,54,E54000012,28.613555323407155
2021,male,54,E54000013,21.526
2021,male,54,E54000014,31.604000000000003
2021,male,54,E54000015,28.826
2021,male,54,E54000016,42.80732841071157
2021,male,54,E54000017,29.797671589288427
2021,male,54,E54000018,27.36
2021,male,54,E54000019,23.394
2021,male,54,E54000020,21.465365219265163
2021,male,54,Region,304.5609205426723
2021,male,55,E54000010,35.467999999999996
2021,male,55,E54000011,14.964
2021,male,55,E54000012,36.956700895115354
2021,male,55,E54000013,25.799
2021,male,55,E54000014,30.47
2021,male,55,E54000015,28.662
2021,male,55,E54000016,40.55521604328793
2021,male,55,E54000017,33.946783956712075
2021,male,55,E54000018,27.579
2021,male,55,E54000019,20.085
2021,male,55,E54000020,24.552158323456524
2021,male,55,Region,319.0378592185719
2021,male,56,E54000010,36.257000000000005
2021,male,56,E54000011,17.249000000000002
2021,male,56,E54000012,30.73438936418219
2021,male,56,E54000013,24.414
2021,male,56,E54000014,39.858000000000004
2021,male,56,E54000015,38.182
2021,male,56,E54000016,49.052197959465346
2021,male,56,E54000017,36.31180204053466
2021,male,56,E54000018,30.935
2021,male,56,E54000019,27.36
2021,male,56,E54000020,22.28174356211615
2021,male,56,Region,352.63513292629835
2021,male,57,E54000010,44.698
2021,male,57,E54000011,17.425
2021,male,57,E54000012,39.638311772856234
2021,male,57,E54000013,26.024
2021,male,57,E54000014,40.379
2021,male,57,E54000015,31.307
2021,male,57,E54000016,53.25244380744091
2021,male,57,E54000017,38.37955619255909
2021,male,57,E54000018,34.025
2021,male,57,E54000019,26.662
2021,male,57,E54000020,27.74676832237905
2021,male,57,Region,379.5370800952353
2021,male,58,E54000010,45.045
2021,male,58,E54000011,21.584000000000003
2021,male,58,E54000012,46.08747414722118
2021,male,58,E54000013,29.564
2021,male,58,E54000014,41.145999999999994
2021,male,58,E54000015,41.509
2021,male,58,E54000016,48.865615235709
2021,male,58,E54000017,44.336384764291
2021,male,58,E54000018,39.265
2021,male,58,E54000019,29.813
2021,male,58,E54000020,38.603371770283374
2021,male,58,Region,425.8188459175046
2021,male,59,E54000010,48.664
2021,male,59,E54000011,23.206
2021,male,59,E54000012,39.59324957663463
2021,male,59,E54000013,32.727000000000004
2021,male,59,E54000014,43.108
2021,male,59,E54000015,40.615
2021,male,59,E54000016,67.42226103343208
2021,male,59,E54000017,54.39073896656794
2021,male,59,E54000018,36.323
2021,male,59,E54000019,33.96
2021,male,59,E54000020,34.85971703480229
2021,male,59,Region,454.8689666114369
2021,male,60,E54000010,53.062
2021,male,60,E54000011,20.404999999999998
2021,male,60,E54000012,46.174937495876314
2021,male,60,E54000013,37.629
2021,male,60,E54000014,40.214
2021,male,60,E54000015,47.068999999999996
2021,male,60,E54000016,64.5844228500246
2021,male,60,E54000017,48.14657714997541
2021,male,60,E54000018,41.503
2021,male,60,E54000019,27.493000000000002
2021,male,60,E54000020,28.946827281542937
2021,male,60,Region,455.2277647774192
2021,male,61,E54000010,52.114999999999995
2021,male,61,E54000011,27.552999999999997
2021,male,61,E54000012,41.759975939651184
2021,male,61,E54000013,32.885
2021,male,61,E54000014,49.259
2021,male,61,E54000015,49.24799999999999
2021,male,61,E54000016,75.05224877465292
2021,male,61,E54000017,49.84275122534709
2021,male,61,E54000018,40.733
2021,male,61,E54000019,35.448
2021,male,61,E54000020,37.196083697877384
2021,male,61,Region,491.09205963752856
2021,male,62,E54000010,61.092
2021,male,62,E54000011,25.039
2021,male,62,E54000012,54.815426092502584
2021,male,62,E54000013,43.677
2021,male,62,E54000014,49.293
2021,male,62,E54000015,49.549
2021,male,62,E54000016,74.37893951651432
2021,male,62,E54000017,51.69206048348568
2021,male,62,E54000018,45.211
2021,male,62,E54000019,39.165
2021,male,62,E54000020,36.158380239198365
2021,male,62,Region,530.070806331701
2021,male,63,E54000010,60.773999999999994
2021,male,63,E54000011,26.720999999999997
2021,male,63,E54000012,57.18093703402318
2021,male,63,E54000013,43.974000000000004
2021,male,63,E54000014,51.818
2021,male,63,E54000015,48.10499999999999
2021,male,63,E54000016,80.44834775084668
2021,male,63,E54000017,55.22865224915331
2021,male,63,E54000018,46.478
2021,male,63,E54000019,38.644
2021,male,63,E54000020,31.024672298243726
2021,male,63,Region,540.3966093322668
2021,male,64,E54000010,71.563
2021,male,64,E54000011,29.487000000000002
2021,male,64,E54000012,57.49559783588819
2021,male,64,E54000013,47.303
2021,male,64,E54000014,62.11399999999999
2021,male,64,E54000015,56.3
2021,male,64,E54000016,81.12487712909586
2021,male,64,E54000017,53.632122870904155
2021,male,64,E54000018,44.399
2021,male,64,E54000019,43.058
2021,male,64,E54000020,35.859296519771576
2021,male,64,Region,582.3358943556598
2021,male,65,E54000010,70.588
2021,male,65,E54000011,30.101000000000003
2021,male,65,E54000012,69.16078990081154
2021,male,65,E54000013,47.967
2021,male,65,E54000014,59.313
2021,male,65,E54000015,53.146
2021,male,65,E54000016,78.750117074172
2021,male,65,E54000017,56.35088292582802
2021,male,65,E54000018,50.98600000000001
2021,male,65,E54000019,45.08
2021,male,65,E54000020,44.582349078763066
2021,male,65,Region,606.0251389795746
2021,male,66,E54000010,76.345
2021,male,66,E54000011,32.054
2021,male,66,E54000012,60.35387514570367
2021,male,66,E54000013,47.041
2021,male,66,E54000014,54.096999999999994
2021,male,66,E54000015,65.695
2021,male,66,E54000016,95.2460091728509
2021,male,66,E54000017,66.3279908271491
2021,male,66,E54000018,52.88799999999999
2021,male,66,E54000019,50.31
2021,male,66,E54000020,41.22785602844521
2021,male,66,Region,641.5857311741488
2021,male,67,E54000010,82.48599999999999
2021,male,67,E54000011,37.371
2021,male,67,E54000012,65.0800717411863
2021,male,67,E54000013,58.755
2021,male,67,E54000014,66.863
2021,male,67,E54000015,67.581
2021,male,67,E54000016,100.91629380372505
2021,male,67,E54000017,75.57170619627496
2021,male,67,E54000018,62.349000000000004
2021,male,67,E54000019,57.606
2021,male,67,E54000020,44.72527158711346
2021,male,67,Region,719.3043433282998
2021,male,68,E54000010,85.569
2021,male,68,E54000011,36.165
2021,male,68,E54000012,78.46110550045086
2021,male,68,E54000013,60.696
2021,male,68,E54000014,75.575
2021,male,68,E54000015,72.268
2021,male,68,E54000016,108.28012755995795
2021,male,68,E54000017,76.68087244004205
2021,male,68,E54000018,62.359
2021,male,68,E54000019,64.29199999999999
2021,male,68,E54000020,50.3364688934382
2021,male,68,Region,770.682574393889
2021,male,69,E54000010,94.681
2021,male,69,E54000011,38.221999999999994
2021,male,69,E54000012,88.97065745892806
2021,male,69,E54000013,62.367999999999995
2021,male,69,E54000014,78.25200000000001
2021,male,69,E54000015,79.447
2021,male,69,E54000016,111.05536773152424
2021,male,69,E54000017,72.24263226847576
2021,male,69,E54000018,64.182
2021,male,69,E54000019,65.223
2021,male,69,E54000020,59.179052860683115
2021,male,69,Region,813.8227103196111
2021,male,70,E54000010,105.327
2021,male,70,E54000011,46.19200000000001
2021,male,70,E54000012,98.3335671336515
2021,male,70,E54000013,77.081
2021,male,70,E54000014,90.304
2021,male,70,E54000015,83.288
2021,male,70,E54000016,118.83602499177204
2021,male,70,E54000017,82.48597500822797
2021,male,70,E54000018,66.851
2021,male,70,E54000019,73.884
2021,male,70,E54000020,58.29024137485185
2021,male,70,Region,900.8728085085033
2021,male,71,E54000010,110.395
2021,male,71,E54000011,48.91199999999999
2021,male,71,E54000012,101.55146196309573
2021,male,71,E54000013,89.027
2021,male,71,E54000014,98.08099999999999
2021,male,71,E54000015,97.254
2021,male,71,E54000016,127.47734166746292
2021,male,71,E54000017,90.74065833253708
2021,male,71,E54000018,75.95700000000001
2021,male,71,E54000019,77.722
2021,male,71,E54000020,60.344258635922856
2021,male,71,Region,977.4617205990186
2021,male,72,E54000010,128.006
2021,male,72,E54000011,57.157000000000004
2021,male,72,E54000012,116.39004486573269
2021,male,72,E54000013,90.842
2021,male,72,E54000014,113.825
2021,male,72,E54000015,104.244
2021,male,72,E54000016,140.6339315433534
2021,male,72,E54000017,92.5580684566466
2021,male,72,E54000018,88.11599999999999
2021,male,72,E54000019,99.547
2021,male,72,E54000020,74.4850665876522
2021,male,72,Region,1105.8041114533848
2021,male,73,E54000010,156.155
2021,male,73,E54000011,72.491
2021,male,73,E54000012,125.44338023708461
2021,male,73,E54000013,116.929
2021,male,73,E54000014,123.01
2021,male,73,E54000015,109.093
2021,male,73,E54000016,162.76333436669464
2021,male,73,E54000017,101.14966563330537
2021,male,73,E54000018,95.316
2021,male,73,E54000019,102.42800000000001
2021,male,73,E54000020,81.91740609848077
2021,male,73,Region,1246.6957863355653
2021,male,74,E54000010,170.96
2021,male,74,E54000011,75.06
2021,male,74,E54000012,169.22157949372098
2021,male,74,E54000013,138.144
2021,male,74,E54000014,142.651
2021,male,74,E54000015,140.484
2021,male,74,E54000016,170.66214868016408
2021,male,74,E54000017,115.97985131983592
2021,male,74,E54000018,115.717
2021,male,74,E54000019,120.46700000000001
2021,male,74,E54000020,99.00325126602738
2021,male,74,Region,1458.3498307597483
2021,male,75,E54000010,161.417
2021,male,75,E54000011,70.317
2021,male,75,E54000012,126.7247988959511
2021,male,75,E54000013,120.649
2021,male,75,E54000014,126.133
2021,male,75,E54000015,114.908
2021,male,75,E54000016,150.54079393997304
2021,male,75,E54000017,98.48020606002697
2021,male,75,E54000018,109.72300000000001
2021,male,75,E54000019,94.802
2021,male,75,E54000020,82.85539122939338
2021,male,75,Region,1256.5501901253444
2021,male,76,E54000010,169.81900000000002
2021,male,76,E54000011,75.36000000000001
2021,male,76,E54000012,155.05108667443753
2021,male,76,E54000013,129.478
2021,male,76,E54000014,130.13
2021,male,76,E54000015,123.448
2021,male,76,E54000016,178.88560965131134
2021,male,76,E54000017,113.30639034868867
2021,male,76,E54000018,131.215
2021,male,76,E54000019,120.42500000000001
2021,male,76,E54000020,89.9263495313005
2021,male,76,Region,1417.044436205738
2021,male,77,E54000010,198.167
2021,male,77,E54000011,79.18799999999999
2021,male,77,E54000012,170.5519901031472
2021,male,77,E54000013,135.619
2021,male,77,E54000014,146.102
2021,male,77,E54000015,137.44
2021,male,77,E54000016,183.37974986994513
2021,male,77,E54000017,123.0512501300549
2021,male,77,E54000018,129.707
2021,male,77,E54000019,140.622
2021,male,77,E54000020,99.41256935675035
2021,male,77,Region,1543.2405594598977
2021,male,78,E54000010,202.852
2021,male,78,E54000011,84.106
2021,male,78,E54000012,174.9008490619983
2021,male,78,E54000013,150.957
2021,male,78,E54000014,146.774
2021,male,78,E54000015,145.77900000000002
2021,male,78,E54000016,187.90717176092548
2021,male,78,E54000017,127.25082823907451
2021,male,78,E54000018,127.754
2021,male,78,E54000019,136.822
2021,male,78,E54000020,81.7436064432712
2021,male,78,Region,1566.8464555052694
2021,male,79,E54000010,186.272
2021,male,79,E54000011,80.42800000000001
2021,male,79,E54000012,152.1340356506631
2021,male,79,E54000013,142.429
2021,male,79,E54000014,135.353
2021,male,79,E54000015,134.106
2021,male,79,E54000016,195.73531034812243
2021,male,79,E54000017,125.89368965187757
2021,male,79,E54000018,123.572
2021,male,79,E54000019,124.38300000000001
2021,male,79,E54000020,103.0578248464605
2021,male,79,Region,1503.3638604971236
2021,male,80,E54000010,185.621
2021,male,80,E54000011,78.44800000000001
2021,male,80,E54000012,143.0561749763575
2021,male,80,E54000013,112.387
2021,male,80,E54000014,130.64000000000001
2021,male,80,E54000015,127.931
2021,male,80,E54000016,191.87972531345883
2021,male,80,E54000017,114.47427468654116
2021,male,80,E54000018,117.55
2021,male,80,E54000019,122.21400000000001
2021,male,80,E54000020,89.33624025428294
2021,male,80,Region,1413.5374152306406
2021,male,81,E54000010,196.15800000000002
2021,male,81,E54000011,76.862
2021,male,81,E54000012,189.5647331808485
2021,male,81,E54000013,132.349
2021,male,81,E54000014,145.02100000000002
2021,male,81,E54000015,163.28300000000002
2021,male,81,E54000016,218.9271021824449
2021,male,81,E54000017,127.41689781755514
2021,male,81,E54000018,130.931
2021,male,81,E54000019,135.96699999999998
2021,male,81,E54000020,96.82981861868333
2021,male,81,Region,1613.3095517995318
2021,male,82,E54000010,209.62699999999998
2021,male,82,E54000011,85.13199999999999
2021,male,82,E54000012,185.70214856275706
2021,male,82,E54000013,159.197
2021,male,82,E54000014,169.86599999999999
2021,male,82,E54000015,150.687
2021,male,82,E54000016,221.17711229310657
2021,male,82,E54000017,157.88988770689346
2021,male,82,E54000018,147.81400000000002
2021,male,82,E54000019,151.236
2021,male,82,E54000020,109.91146678159681
2021,male,82,Region,1748.239615344354
2021,male,83,E54000010,215.766
2021,male,83,E54000011,103.873
2021,male,83,E54000012,203.10339961292308
2021,male,83,E54000013,153.401
2021,male,83,E54000014,164.511
2021,male,83,E54000015,162.911
2021,male,83,E54000016,222.35108962639745
2021,male,83,E54000017,144.7789103736026
2021,male,83,E54000018,143.39300000000003
2021,male,83,E54000019,143.454
2021,male,83,E54000020,103.28900874905722
2021,male,83,Region,1760.8314083619805
2021,male,84,E54000010,240.19
2021,male,84,E54000011,96.545
2021,male,84,E54000012,189.23219380237083
2021,male,84,E54000013,170.793
2021,male,84,E54000014,171.766
2021,male,84,E54000015,165.457
2021,male,84,E54000016,226.2393960109423
2021,male,84,E54000017,151.5476039890577
2021,male,84,E54000018,160.548
2021,male,84,E54000019,165.369
2021,male,84,E54000020,114.84248805085659
2021,male,84,Region,1852.5296818532274
2021,male,85,E54000010,194.84300000000002
2021,male,85,E54000011,97.74000000000001
2021,male,85,E54000012,187.24564333941805
2021,male,85,E54000013,160.105
2021,male,85,E54000014,164.404
2021,male,85,E54000015,173.382
2021,male,85,E54000016,246.43567246693777
2021,male,85,E54000017,155.66532753306225
2021,male,85,E54000018,157.16400000000002
2021,male,85,E54000019,160.13299999999998
2021,male,85,E54000020,120.0207505441224
2021,male,85,Region,1817.1383938835404
2021,male,86,E54000010,201.655
2021,male,86,E54000011,96.113
2021,male,86,E54000012,192.24072521938024
2021,male,86,E54000013,165.416
2021,male,86,E54000014,184.725
2021,male,86,E54000015,169.094
2021,male,86,E54000016,219.1675023268324
2021,male,86,E54000017,153.63149767316767
2021,male,86,E54000018,151.685
2021,male,86,E54000019,170.518
2021,male,86,E54000020,107.94001064540458
2021,male,86,Region,1812.1857358647849
2021,male,87,E54000010,223.608
2021,male,87,E54000011,99.77199999999999
2021,male,87,E54000012,176.48407902087138
2021,male,87,E54000013,154.534
2021,male,87,E54000014,165.963
2021,male,87,E54000015,160.368
2021,male,87,E54000016,221.1004616930846
2021,male,87,E54000017,152.3575383069154
2021,male,87,E54000018,132.005
2021,male,87,E54000019,154.009
2021,male,87,E54000020,97.35461058075639
2021,male,87,Region,1737.5556896016278
2021,male,88,E54000010,200.87000000000003
2021,male,88,E54000011,76.357
2021,male,88,E54000012,178.73857401746244
2021,male,88,E54000013,150.692
2021,male,88,E54000014,148.596
2021,male,88,E54000015,182.26500000000001
2021,male,88,E54000016,215.4929656478149
2021,male,88,E54000017,166.2160343521851
2021,male,88,E54000018,143.695
2021,male,88,E54000019,151.24699999999999
2021,male,88,E54000020,106.47949731709946
2021,male,88,Region,1720.649071334562
2021,male,89,E54000010,180.56300000000002
2021,male,89,E54000011,90.404
2021,male,89,E54000012,169.30846556994877
2021,male,89,E54000013,139.921
2021,male,89,E54000014,156.245
2021,male,89,E54000015,157.622
2021,male,89,E54000016,215.74858101800243
2021,male,89,E54000017,142.3874189819976
2021,male,89,E54000018,141.446
2021,male,89,E54000019,162.749
2021,male,89,E54000020,112.29152733541643
2021,male,89,Region,1668.6859929053653
2021,male,90,E54000010,905.495
2021,male,90,E54000011,470.626
2021,male,90,E54000012,908.9357766610218
2021,male,90,E54000013,798.176
2021,male,90,E54000014,804.227
2021,male,90,E54000015,849.551
2021,male,90,E54000016,1012.9159112335574
2021,male,90,E54000017,780.0810887664427
2021,male,90,E54000018,800.1410000000001
2021,male,90,E54000019,821.687
2021,male,90,E54000020,536.8264460941709
2021,male,90,Region,8688.662222755192
2022,female,0,E54000010,19.819
2022,female,0,E54000011,6.627999999999999
2022,female,0,E54000012,14.254939168377824
2022,female,0,E54000013,8.291
2022,female,0,E54000014,14.797999999999998
2022,female,0,E54000015,17.274
2022,female,0,E54000016,34.4392468554114
2022,female,0,E54000017,31.971753144588597
2022,female,0,E54000018,16.127
2022,female,0,E54000019,9.43
2022,female,0,E54000020,13.740489631797224
2022,female,0,Region,186.77342880017503
2022,female,1,E54000010,3.132
2022,female,1,E54000011,1.774
2022,female,1,E54000012,3.6537039912731006
2022,female,1,E54000013,2.3939999999999997
2022,female,1,E54000014,3.688
2022,female,1,E54000015,3.136
2022,female,1,E54000016,4.834420442949666
2022,female,1,E54000017,4.681579557050335
2022,female,1,E54000018,3.271
2022,female,1,E54000019,2.061
2022,female,1,E54000020,2.9501983326666807
2022,female,1,Region,35.57590232393978
2022,female,2,E54000010,0.916
2022,female,2,E54000011,0.76
2022,female,2,E54000012,1.0242431981519509
2022,female,2,E54000013,0.611
2022,female,2,E54000014,1.0340000000000003
2022,female,2,E54000015,0.9730000000000001
2022,female,2,E54000016,2.015791681417772
2022,female,2,E54000017,1.8132083185822276
2022,female,2,E54000018,1.002
2022,female,2,E54000019,0.536
2022,female,2,E54000020,0.7481255341992801
2022,female,2,Region,11.433368732351232
2022,female,3,E54000010,0.636
2022,female,3,E54000011,0.137
2022,female,3,E54000012,0.3555850658795346
2022,female,3,E54000013,0.26399999999999996
2022,female,3,E54000014,0.579
2022,female,3,E54000015,0.35000000000000003
2022,female,3,E54000016,0.6135550268296577
2022,female,3,E54000017,0.9244449731703424
2022,female,3,E54000018,0.44
2022,female,3,E54000019,0.324
2022,female,3,E54000020,0.37618671185869773
2022,female,3,Region,4.999771777738232
2022,female,4,E54000010,0.34
2022,female,4,E54000011,0.198
2022,female,4,E54000012,0.28931679928131415
2022,female,4,E54000013,0.203
2022,female,4,E54000014,0.321
2022,female,4,E54000015,0.458
2022,female,4,E54000016,0.7750842947583249
2022,female,4,E54000017,0.990915705241675
2022,female,4,E54000018,0.261
2022,female,4,E54000019,0.258
2022,female,4,E54000020,0.2605432517210164
2022,female,4,Region,4.354860051002331
2022,female,5,E54000010,0.279
2022,female,5,E54000011,0.12300000000000003
2022,female,5,E54000012,0.2549509325804244
2022,female,5,E54000013,0.177
2022,female,5,E54000014,0.438
2022,female,5,E54000015,0.29300000000000004
2022,female,5,E54000016,0.8160964010773514
2022,female,5,E54000017,0.9219035989226486
2022,female,5,E54000018,0.29700000000000004
2022,female,5,E54000019,0.245
2022,female,5,E54000020,0.2415432517210164
2022,female,5,Region,4.086494184301441
2022,female,6,E54000010,0.41600000000000004
2022,female,6,E54000011,0.17
2022,female,6,E54000012,0.32758506587953456
2022,female,6,E54000013,0.199
2022,female,6,E54000014,0.329
2022,female,6,E54000015,0.317
2022,female,6,E54000016,0.748643313063579
2022,female,6,E54000017,0.6633566869364209
2022,female,6,E54000018,0.51
2022,female,6,E54000019,0.22100000000000003
2022,female,6,E54000020,0.23118671185869774
2022,female,6,Region,4.132771777738232
2022,female,7,E54000010,0.28500000000000003
2022,female,7,E54000011,0.15600000000000003
2022,female,7,E54000012,0.399682665982204
2022,female,7,E54000013,0.247
2022,female,7,E54000014,0.41000000000000003
2022,female,7,E54000015,0.465
2022,female,7,E54000016,0.6343012436049619
2022,female,7,E54000017,0.9666987563950381
2022,female,7,E54000018,0.271
2022,female,7,E54000019,0.22400000000000003
2022,female,7,E54000020,0.2128997915833351
2022,female,7,Region,4.27158245756554
2022,female,8,E54000010,0.28900000000000003
2022,female,8,E54000011,0.15000000000000002
2022,female,8,E54000012,0.2680485326830938
2022,female,8,E54000013,0.17600000000000002
2022,female,8,E54000014,0.246
2022,female,8,E54000015,0.27499999999999997
2022,female,8,E54000016,0.6848759102299784
2022,female,8,E54000017,0.7511240897700217
2022,female,8,E54000018,0.378
2022,female,8,E54000019,0.184
2022,female,8,E54000020,0.2156909328224669
2022,female,8,Region,3.6177394655055606
2022,female,9,E54000010,0.27
2022,female,9,E54000011,0.21300000000000002
2022,female,9,E54000012,0.3030485326830938
2022,female,9,E54000013,0.21300000000000002
2022,female,9,E54000014,0.23700000000000002
2022,female,9,E54000015,0.328
2022,female,9,E54000016,0.499330993981549
2022,female,9,E54000017,0.43966900601845105
2022,female,9,E54000018,0.327
2022,female,9,E54000019,0.185
2022,female,9,E54000020,0.23707806151449445
2022,female,9,Region,3.2521265941975885
2022,female,10,E54000010,0.28
2022,female,10,E54000011,0.117
2022,female,10,E54000012,0.2853167992813142
2022,female,10,E54000013,0.20400000000000001
2022,female,10,E54000014,0.241
2022,female,10,E54000015,0.34600000000000003
2022,female,10,E54000016,0.4490898324968589
2022,female,10,E54000017,0.6739101675031411
2022,female,10,E54000018,0.226
2022,female,10,E54000019,0.17900000000000002
2022,female,10,E54000020,0.1928997915833351
2022,female,10,Region,3.1942165908646496
2022,female,11,E54000010,0.47000000000000003
2022,female,11,E54000011,0.23900000000000002
2022,female,11,E54000012,0.3013167992813142
2022,female,11,E54000013,0.195
2022,female,11,E54000014,0.24900000000000003
2022,female,11,E54000015,0.459
2022,female,11,E54000016,0.8002855952851997
2022,female,11,E54000017,0.7007144047148003
2022,female,11,E54000018,0.233
2022,female,11,E54000019,0.193
2022,female,11,E54000020,0.23372152165217575
2022,female,11,Region,4.07403832093349
2022,female,12,E54000010,0.385
2022,female,12,E54000011,0.14900000000000002
2022,female,12,E54000012,0.34409706536618756
2022,female,12,E54000013,0.201
2022,female,12,E54000014,0.349
2022,female,12,E54000015,0.302
2022,female,12,E54000016,0.6253491534600888
2022,female,12,E54000017,0.3876508465399112
2022,female,12,E54000018,0.314
2022,female,12,E54000019,0.20400000000000001
2022,female,12,E54000020,0.23818671185869772
2022,female,12,Region,3.4992837772248855
2022,female,13,E54000010,0.42400000000000004
2022,female,13,E54000011,0.14300000000000002
2022,female,13,E54000012,0.4132191991786448
2022,female,13,E54000013,0.22
2022,female,13,E54000014,0.347
2022,female,13,E54000015,0.64
2022,female,13,E54000016,0.48020587336956894
2022,female,13,E54000017,0.688794126630431
